-0.56796896,-0.71128154,-0.61462927,-0.7614001,0.7186093,-0.75025,0.5623681,0.6931236,-0.5870663,0.506691,0.47351086,-0.82329845,0.6051474,0.4868365,-0.76013607,0.6650485,-0.7834303,0.6190455,0.3642095,-0.38242358
0.4270546,0.12970982,0.5459102,0.25456306,0.6558165,0.38829428,-1.0058849,0.55953354,0.5736504,0.6094118,0.37141076,-0.65706366,0.39424023,-0.7556594,-0.6624244,0.4383981,-0.6083649,-0.7737477,-0.46808007,-0.7127419
-0.30594727,0.87719136,-0.66652757,0.14550497,-0.9321809,-0.7515766,-0.8033266,0.5463121,-0.98902047,-0.65328556,-0.777599,-0.7672027,0.5072053,0.72268474,0.5695405,0.30154225,0.18375829,0.6026099,-0.65523505,0.65648055
0.494615,-0.6502254,-0.9108661,0.56108636,0.75186306,-0.6090342,0.6798288,-0.7575068,-0.55000204,0.6443011,-0.7168045,-0.73898643,-0.98943883,-0.7466242,0.5010432,-0.9493834,0.7122111,-0.37265486,0.60078925,0.55442387
-0.69265896,-0.93465674,-0.87217176,0.5317668,0.57155263,0.8141715,-0.692417,-0.36277404,-0.72813535,0.5642969,-0.80666274,0.3954613,-0.93691385,0.7111029,0.66282797,-0.64885116,0.57512647,0.4858254,-0.08178789,-0.8137818
-0.42238748,0.1099322,0.37232497,0.5521635,0.60074985,0.60307807,-0.69139194,-0.7343283,-0.77783597,0.4522251,0.52208173,-0.4223433,0.42769969,-0.6612995,0.48530596,-0.7871582,-0.7768684,0.56773067,0.6188158,-0.70494056
-0.7802355,0.6418631,-0.8999541,-0.31341586,-1.008913,-0.7349882,0.55151576,0.36711013,0.3244326,-0.8211406,0.4023918,0.2825777,-0.7499829,0.6159582,-0.15997449,0.5051957,0.4834766,0.41614434,-0.7410958,0.54514575
0.5185853,0.73771995,-0.646796,0.58987975,-0.9997898,-0.73916036,-0.94020694,0.2844469,-0.6596743,-0.5904957,0.483422,0.36577824,0.6454989,-0.6024102,0.6412556,0.4803528,0.5226891,-0.794567,-0.8062156,0.66214144
0.5903251,-0.95070714,0.848137,-0.46910983,-1.0290443,-0.8604952,0.25878093,-0.8188918,-0.86117905,0.49077293,-0.7463905,0.3698841,0.4781959,0.6350527,-0.6067936,-0.17046782,0.46436122,-0.58898216,0.7021226,-0.46654713
0.44650346,-0.71861446,0.73884714,-0.94033605,0.38706657,-0.5759745,-0.80013394,0.5937994,0.58581775,0.7163611,-0.44900143,0.45805612,0.50032383,0.58068806,-0.6896113,-0.866188,0.44697022,0.5998129,-0.82601285,-0.47783032
-0.39903048,-0.15983729,-0.90355396,-0.8998608,-0.81998605,-0.45650944,0.69833875,0.6020232,0.5901684,-0.78186435,-0.6928688,-0.8307414,0.52110577,0.5362079,0.74536854,0.44518727,-0.85666054,0.46797544,-0.46197417,-0.2739794
-0.7371813,-0.08527138,0.50872964,0.6692451,-0.5810937,0.6296312,0.43144807,0.5261922,-0.7075282,-0.6262312,0.39377633,0.267912,0.21840975,-0.53217417,-0.85244745,0.49842072,-0.71057284,0.40073305,-0.8382655,-0.78849006
-0.62607527,0.7341774,0.46875793,0.6246856,0.5514575,-0.59227,0.29809898,0.52736133,0.41438365,0.33569068,-0.78482604,-0.6934599,0.28359067,0.6083559,0.5232368,-0.85297865,-0.8125085,-0.60139644,-0.8728142,-0.7016356
0.6147014,-0.7191113,-0.7461936,0.114138484,0.56320375,-0.6924035,0.123847425,-0.9576401,0.6263494,0.4977627,-0.8597688,-0.8146953,0.5947204,0.5520936,-0.6750482,0.30154642,-0.7881258,-0.53548807,-0.81046665,0.7584024
-0.74989796,0.79017705,0.33079824,-1.020843,0.43560556,0.71102226,0.3785082,-0.32347158,-0.53876466,-0.71907824,0.6759412,0.6521798,0.43771067,-0.72298753,-0.34382182,-0.61966485,-0.67441785,0.39263415,-0.5929288,0.31409395
-0.82971406,-0.20835696,0.6111076,-0.6530304,-0.77847004,-0.84214973,0.36082026,0.5949401,0.6171908,-0.5455678,0.46225366,-0.7859461,-0.33485252,-0.5439292,0.6823435,0.7562117,0.54272056,-0.7661841,-0.54430264,-0.79547006
-0.61776865,-0.5104712,-0.8442834,-0.55665416,-0.5769932,0.64150834,-0.71357554,-0.33425996,0.54883844,0.45095727,0.4928336,-0.44580978,0.7624641,0.6569195,-0.5505352,-0.5906493,-0.33394676,0.6365206,0.6289383,-0.63668907
-0.7118912,-0.5712477,0.019455407,0.74602896,0.5971835,-0.9095697,0.4288556,0.6104428,-0.48454905,0.4483983,-0.51708335,-0.84627616,0.55781937,0.5210729,0.49927786,-0.7897184,0.16764371,-0.5277917,0.536113,-0.6715739
0.31172094,0.12114369,0.736522,0.7092341,-0.64912236,0.44567344,-0.8263593,-0.9203407,-0.76666623,0.43944985,0.52017707,0.619445,-0.27289623,-0.66705275,-0.83515805,-0.6726834,0.52496564,-0.56306356,-0.7404495,0.06430853
0.64609927,-0.9187071,-0.91565,0.7465101,0.73460037,0.5492599,-0.054426894,-0.82076293,-0.6025972,-0.9056111,0.5492161,-0.7535241,-0.8735606,-0.6446035,0.46215084,0.48902702,-0.50836915,0.34582487,0.6915913,-0.34327504
-0.8522136,0.6419544,0.59617525,0.6399491,0.58732927,0.44081315,-0.19136508,-0.88902974,0.46039286,-0.62161875,-0.8295141,-0.5341418,0.5094043,-0.701096,-0.73761386,0.40190744,-0.7064082,0.52505314,-0.5849515,-0.064122766
-0.18392214,-0.8882543,0.739194,-0.6262763,-0.70928955,-0.6686942,-0.76265824,0.3829168,0.5184108,0.54795724,0.3921354,-0.55662596,-0.4720046,-0.47607407,0.5171093,0.16012459,0.3620962,0.49483743,0.56735486,0.469446
-0.7990394,0.7311324,-0.7887805,-0.39476192,0.42504847,0.58490765,0.49248,-0.55129296,0.670082,-0.7162437,0.20263582,0.4230726,0.46241874,-0.60921115,-0.79302406,-0.67557734,0.32570234,-0.7591285,0.52888227,-0.1918345
0.49559513,0.7822101,-0.5863513,-0.031471036,-0.872813,-0.57251185,-0.38473967,-0.89230675,0.5637187,-0.50849766,0.57117426,0.34273198,-0.970768,-0.7042245,0.5583886,0.5718428,0.64132744,0.61000615,0.6031291,-0.358411
0.55165523,-0.8906699,0.83571076,-0.81226057,-0.7844644,0.45378593,0.646129,0.29144043,-0.6940185,0.7300147,-0.8987879,0.47920144,-0.83642095,-0.7362892,-0.67727274,0.63468295,0.52174085,-0.65276784,-0.036940057,0.27199575
0.69774836,-0.80271906,-0.5987466,-0.76044387,-0.8384716,0.6566651,-0.46887252,0.24069947,0.4915816,-0.86991465,0.4625095,-0.7521774,0.11509508,-0.59453475,-0.63696784,0.34162793,0.5648105,0.60559696,0.06681261,0.7134907
0.5813859,-0.8831153,-0.55184984,-0.96438724,0.6800476,-0.69468516,0.610055,0.24664506,-0.857875,0.7011022,0.5578514,0.3572858,0.32566193,0.55983275,0.6827953,0.68269145,-0.7076895,-0.6203024,-0.9548654,-0.8534078
0.36935717,-0.628033,0.7974248,-0.82002354,0.45758635,-0.8985831,0.5254612,0.4555949,-0.6014344,-0.81911576,-0.6313575,0.5576466,-0.3880889,0.512177,0.38296273,0.6131586,0.6216017,-0.70935816,-0.60087705,-0.36053684
-0.030004606,-0.7026696,-0.82372814,-0.9298227,-0.74374086,-0.65203476,-0.67568386,-0.9002167,-0.73492986,-0.812563,-0.7280864,0.25622505,0.62081707,-0.6239762,0.6217514,-0.64738005,0.18340783,0.39809015,0.39054105,0.7805285
-0.82532376,-0.55463946,-0.94853336,-0.7459652,-0.9009523,0.85089463,0.566311,0.44760185,0.5640369,-0.112612836,0.5726711,0.24220213,-0.61905634,0.31509164,-0.83776534,-0.8060228,0.38729033,-0.74736524,0.47824436,-0.7176453
-0.47693923,-0.521279,0.78657454,0.72629863,-0.57673305,0.49333936,0.08011225,-0.81015044,0.5293561,0.4904786,0.62644506,-0.59685475,-0.8716754,0.5838759,-0.5588644,-0.7258657,0.62342167,0.33935672,-0.7058379,-0.7431614
0.3167081,0.6495321,0.20307891,0.67889225,-0.44085047,0.32778674,0.47994524,-0.6741985,-0.6219319,0.27398348,0.43726006,-0.72138363,0.45444933,-0.5777263,-0.44806138,-0.76630133,-0.7889493,-0.803796,-0.644317,-0.72272795
0.53930426,0.78251153,0.5796493,-0.055929188,0.46242043,0.4252337,0.62476736,-0.76729494,-0.65530837,0.5034434,-0.6519037,0.33913368,-0.4454372,-0.5160403,-0.69848347,-0.83131695,-0.84454036,-0.64259386,-0.78948957,0.02417161
0.7073955,0.66415745,-0.8518829,-0.64166605,0.60230637,-0.81912464,-0.9970048,0.4545437,0.5499625,-0.7668019,-0.5917623,0.5765304,0.32403025,0.34412953,0.6506042,-0.39742482,-0.81835836,-0.7937331,0.62379116,-0.3159838
0.6430379,-0.86886007,-0.6550996,0.6778047,-0.5407598,-0.6209495,-0.5227053,0.6837799,-0.8632717,0.6585392,0.5629767,0.39637735,-0.9282488,-0.7144046,-0.55954546,0.6028288,-0.82645583,0.5101857,0.3360844,0.7267813
-0.8866677,-0.3417424,-0.8046824,0.6429046,0.536178,-0.79486567,0.67910486,-0.731834,-0.87114155,0.5854189,-0.7957605,0.3321165,-0.840058,0.6118308,-0.7087848,0.47519785,-0.7810318,-0.8287847,0.7433162,0.61371404
-0.7501824,-0.6395211,-0.53506345,0.6293118,-0.68366545,-0.7360465,-0.5547742,0.7117293,0.5553779,-0.58294135,-0.6437911,0.6314017,0.511353,-0.8291492,0.5114662,-0.6096024,0.46995562,-0.80569535,-0.64210486,0.6744857
0.08939831,0.6866758,0.7814573,-0.038576778,0.58625406,0.062344935,0.5562739,-0.58034444,-0.652017,-0.78003484,-0.80969894,0.49563333,-0.5603218,0.64275515,-0.58358055,-0.80064446,0.4755713,-0.58508426,-0.27098724,-0.6022861
-0.633572,-0.57865477,-0.5183164,-0.60349566,-0.6804134,0.78893775,-0.5404278,-0.89710075,0.54486495,0.6148819,-0.545536,0.47777805,-0.6907423,0.52269095,0.6654132,0.7295222,0.35238516,0.5418231,0.43341967,-0.6914328
-0.47785172,-0.9456874,-0.41003084,0.41399404,0.66478324,-0.6660881,-0.89286864,0.46901304,-0.5442964,0.64829844,0.6179172,0.60192966,-0.62500185,0.58463764,0.61822087,-0.5559454,0.048931487,-0.5068016,0.5137367,0.55317825
